x,y,z
-76,3,-1141
-95,-119,-1013
-117,-21,-849
-109,107,-866
-50,0,-1063
-107,-21,-1100
-89,97,-1061
-74,177,-1073
-44,-21,-1118
-78,-50,-1022
-113,-27,-827
-111,105,-827
-40,29,-1016
-89,11,-1081
-11,78,-1044
-64,240,-1075
72,11,-1110
21,-101,-1042
1,-17,-872
-9,81,-874
56,46,-999
11,-9,-1085
31,40,-1048
-31,210,-1075
115,58,-1132
35,-87,-1075
9,-64,-864
-35,115,-841
101,54,-989
33,-58,-1110
0,105,-1077
21,183,-1069
140,83,-1120
40,-68,-1061
91,-50,-927
-17,91,-847
165,70,-960
19,-39,-1054
115,48,-1063
-5,175,-1061
187,117,-1112
87,-101,-1108
89,-89,-903
-27,74,-819
64,89,-962
15,-31,-1126
11,15,-1110
-87,181,-1056
37,152,-1063
25,-105,-1116
-46,-85,-929
-101,40,-802
-39,115,-911
-52,-68,-1069
-50,29,-1077
-111,206,-1036
19,111,-1136
-40,-74,-1122
-27,-91,-927
-93,15,-841
-50,132,-919
-25,-66,-1100
-85,19,-1057
-78,146,-1052
3,132,-1106
-48,-64,-1116
-27,-76,-936
-91,23,-806
5,91,-927
-37,-5,-1095
-40,9,-1098
-62,115,-1028
29,177,-1089
13,-60,-1139
11,-83,-976
-72,5,-827
19,87,-905
-29,1,-1036
-11,-21,-1065
-56,97,-1024
33,206,-1120
52,-52,-1157
-3,-83,-966
-66,-11,-813
9,121,-911
3,25,-1071
1,-23,-1130
-54,124,-1057
23,154,-1077
33,31,-1122
13,-72,-1003
-29,-78,-843
-204,58,-888
89,134,-968
-527,60,-1138
-698,3,-1077
-456,81,-1018
-665,232,-1264
-716,-150,-868
-1175,-134,-1009
-786,54,-739
-1225,208,-976
-1122,9,-1042
-1159,-206,-1056
-1139,150,-952
-1216,234,-1184
-1300,-13,-1077
-1202,-310,-837
-1360,11,-925
-1180,240,-1046
-1284,128,-1247
-1106,-165,-1075
-1364,44,-1169
-966,294,-1102
-1126,3,-1155
-1005,-347,-862
-1171,-72,-856
-899,304,-968
-1044,95,-1098
-976,-181,-1091
-938,-37,-1065
-940,341,-1214
-907,0,-1032
-1071,-325,-897
-1046,-56,-772
-1056,306,-1005
-1011,144,-1075
-1138,-218,-1059
-1182,-29,-995
-1141,288,-1059
-1243,46,-1052
-1268,-247,-825
-1415,-193,-732
-1335,284,-993
-1372,169,-1165
-1344,-154,-1110
-1395,-9,-1038
-1210,374,-1206
-1204,113,-1112
-1204,-312,-853
-1243,-162,-798
-1100,327,-1032
-1237,146,-1132
-1141,-136,-1056
-1220,-115,-1075
-1155,366,-1221
-1138,56,-1157
-1057,-273,-931
-1128,-146,-817
-1036,443,-991
-1083,177,-1028
-1083,-210,-1026
-1061,-107,-1005
-1073,292,-1100
-1100,78,-1085
-1169,-204,-979
-1157,-234,-819
-1260,493,-1001
-1177,189,-1005
-1360,-105,-1028
-1165,-281,-948
-1288,384,-1229
-1120,-37,-1184
-1419,-187,-1001
-1303,-169,-872
-1540,341,-925
-1471,-80,-970
-1487,-173,-981
-1401,-144,-1120
-1454,458,-1223
-1544,183,-1311
-1419,-121,-1007
-1319,-478,-862
-1428,425,-696
-1251,113,-1011
-1319,-99,-1087
-1395,-462,-1204
-1471,564,-1141
-1325,335,-1278
-1458,-142,-954
-1366,-501,-808
-1438,292,-862
-1403,162,-981
-1383,-89,-948
-1198,117,-1128
-1212,390,-1157
-1206,-156,-1188
-1233,-466,-915
-1241,-222,-778
-1362,583,-706
-1280,162,-1050
-1274,-87,-1216
-1339,-415,-1257
-1479,612,-1153
-1198,374,-1063
-1221,-218,-991
-1270,-372,-689
-1376,60,-806
-1098,273,-915
-1100,-183,-1186
-1270,-308,-1216
-1075,368,-1186
-831,81,-1079
-1015,-222,-1007
-858,5,-847
-841,267,-853
-829,347,-907
-987,-284,-1223
-823,-212,-1227
-694,372,-1067
-589,306,-1013
-544,-245,-1040
-468,-269,-931
-542,-119,-710
-302,322,-895
-89,-195,-1169
-308,40,-1118
-158,462,-1083
93,265,-1122
124,-144,-1126
-99,-136,-856
163,-21,-829
203,171,-942
150,-44,-1028
173,-103,-1065
146,197,-1044
249,124,-1147
132,-271,-970
124,-11,-995
-15,261,-806
324,462,-942
556,-222,-1220
384,81,-1208
802,3,-800
681,273,-1048
1698,-138,-866
1009,3,-1056
1038,-152,-829
1549,-236,-763
1401,370,-1264
1301,13,-1305
1120,183,-1022
1659,335,-1132
1229,111,-1344
1372,-150,-771
977,-368,-763
1512,292,-792
1177,105,-1052
1063,97,-1171
919,-132,-948
1214,134,-976
1057,281,-981
915,-165,-944
819,-109,-655
1013,95,-913
710,273,-1204
810,44,-1132
796,81,-999
917,-74,-1157
737,146,-1247
940,-72,-802
776,-353,-743
1026,339,-823
905,290,-1057
935,-19,-1216
1016,-19,-1083
999,72,-1073
1210,89,-1200
1157,-35,-1138
1231,-283,-751
1093,251,-936
1424,191,-1128
1354,-48,-968
1339,-232,-948
1216,64,-1145
1339,407,-1167
1426,-21,-845
1098,-325,-769
1360,-23,-903
1438,310,-1079
1358,214,-972
1292,-218,-1050
1352,-193,-1204
1188,409,-1126
1182,-128,-976
981,-175,-694
1036,-242,-925
1003,501,-1138
987,234,-1054
983,-87,-989
1208,245,-1116
1163,253,-1143
1220,128,-841
1245,-464,-755
1245,-33,-931
1331,265,-1175
1288,284,-1145
1344,-281,-1073
1335,122,-1122
1360,359,-1157
1233,175,-997
1311,-484,-771
1413,19,-815
1366,468,-1114
1372,191,-1194
1434,-265,-987
1524,87,-956
1481,402,-1063
1491,185,-921
1501,-630,-827
1409,68,-950
1524,507,-1188
1350,214,-1155
1424,-308,-995
1333,136,-974
1389,374,-952
1169,39,-999
1311,-528,-874
1042,39,-966
1282,429,-1044
1083,177,-1147
1303,-333,-1001
1100,144,-987
1335,288,-1091
1204,163,-1108
1311,-476,-915
1050,-5,-923
1182,392,-1028
1075,62,-1184
1069,-236,-1026
911,89,-911
1016,482,-1077
872,29,-1059
866,-491,-938
749,52,-827
868,353,-1030
769,138,-1081
790,-286,-1005
663,128,-944
825,386,-1083
675,13,-1147
683,-407,-936
458,-99,-823
603,413,-976
419,193,-1116
458,-210,-1097
259,105,-981
421,343,-1128
281,56,-1116
329,-314,-952
150,70,-847
240,306,-989
169,167,-1134
210,-138,-1108
101,179,-1036
216,290,-1114
165,99,-1132
167,-126,-991
40,39,-878
169,288,-999
107,244,-1112
126,15,-1093
68,277,-1032
214,378,-1175
185,111,-1182
206,-78,-952
109,175,-813
193,419,-940
201,224,-1138
177,93,-1110
122,345,-1085
236,491,-1108
199,222,-1132
244,-42,-979
113,189,-825
189,505,-940
195,324,-1145
134,160,-1122
134,331,-1073
138,599,-1122
220,271,-1175
156,-35,-1026
48,259,-858
93,507,-901
140,394,-1188
124,197,-1182
52,329,-1077
56,548,-1036
165,327,-1179
126,91,-1063
7,195,-882
35,525,-915
101,347,-1167
64,253,-1192
19,347,-1038
15,614,-1057
165,199,-1188
31,81,-1077
5,210,-853
-3,390,-919
126,322,-1116
3,185,-1141
19,247,-1013
-5,488,-1093
146,296,-1237
64,-23,-1097
-46,119,-823
-19,322,-921
87,329,-1108
56,148,-1186
-25,281,-1057
-11,376,-1052
121,238,-1171
11,44,-1087
17,89,-895
-46,296,-886
132,244,-1097
-42,105,-1102
11,203,-1065
-70,378,-1069
201,185,-1229
-19,42,-1114
76,23,-888
-89,236,-858
121,306,-1089
3,99,-1179
19,199,-1069
-40,355,-1059
101,253,-1143
52,33,-1143
3,58,-913
-74,238,-866
83,257,-1059
-11,160,-1159
-3,119,-1097
-74,392,-1057
103,257,-1171
-54,80,-1145
-44,115,-897
-162,206,-870
-9,351,-1052
-107,197,-1169
-81,220,-1054
-162,386,-1036
17,324,-1210
-52,66,-1208
-87,162,-858
-97,224,-817
-9,413,-1046
-15,222,-1204
-54,273,-1079
-66,388,-1057
58,411,-1192
11,220,-1151
33,142,-952
-66,279,-884
80,437,-1022
48,335,-1122
11,316,-1083
-39,394,-1077
109,417,-1210
7,265,-1192
35,152,-927
-83,294,-806
39,423,-997
35,372,-1147
-1,341,-1122
-29,386,-1063
37,458,-1126
111,193,-1165
33,97,-960
-33,216,-837
11,404,-995
60,370,-1149
9,220,-1141
-39,398,-1048
58,394,-1145
78,245,-1167
23,37,-989
-64,72,-829
29,320,-925
31,193,-1104
-35,156,-1073
-66,189,-1046
19,281,-1124
54,50,-1132
-1,-40,-936
-60,1,-798
-25,175,-897
37,91,-1118
-39,-56,-1112
-58,35,-983
0,171,-1054
25,17,-1114
21,-267,-1020
-91,-150,-812
-9,31,-894
-7,-35,-1044
-33,-121,-1069
-64,-128,-1020
-23,21,-1124
21,-165,-1149
-1,-376,-1011
-85,-286,-776
-58,-56,-862
35,-121,-1036
-48,-271,-1126
-68,-160,-1032
-64,-5,-1026
74,-169,-1097
-42,-386,-1005
-29,-431,-808
-107,-126,-790
56,-111,-999
-50,-294,-1081
-37,-244,-993
-66,-97,-1020
46,-101,-1050
11,-407,-1015
-48,-396,-798
-68,-199,-784
50,-191,-989
-25,-292,-1046
5,-312,-1024
-64,-85,-995
144,-136,-1122
37,-341,-1038
39,-286,-808
-48,-66,-769
97,-80,-993
50,-245,-1139
35,-273,-1030
-37,-33,-989
146,-95,-1038
101,-392,-1081
29,-325,-849
-27,-130,-837
72,-40,-942
81,-255,-1089
3,-169,-966
5,23,-1024
119,19,-1110
46,-148,-1085
54,-322,-853
-80,-103,-765
56,25,-911
23,-175,-1143
-3,-128,-1059
-78,-48,-989
72,140,-1067
-7,-64,-1098
56,-230,-913
-134,-56,-790
37,60,-911
-29,-83,-1124
-19,-64,-1069
-119,0,-995
1,76,-1046
-25,-103,-1120
-23,-199,-944
-122,3,-782
-35,152,-901
-35,-48,-1089
-64,-76,-1059
-89,117,-993
-7,109,-1098
-1,-163,-1130
-42,-283,-882
-99,-101,-722
-60,85,-890
11,-33,-1112
-66,-142,-1069
-85,7,-938
-1,40,-1005
21,-95,-1085
-17,-244,-942
-68,-218,-788
-5,-25,-858
58,-87,-1057
-31,-124,-1018
-25,-52,-956
-5,76,-1065
76,-93,-1102
-1,-292,-956
-74,-247,-737
-35,-80,-843
87,-142,-1071
269,-261,-1028
7,-275,-1139
503,-15,-905
628,-156,-1128
560,-208,-1059
661,-480,-708
786,-265,-810
1009,-62,-1003
835,-105,-1323
1007,-269,-981
917,-298,-999
1016,-109,-1255
1098,-216,-1120
993,-353,-747
938,-286,-772
1065,-156,-1022
1009,-74,-1042
890,-171,-1083
964,-306,-913
985,-91,-1118
1011,-169,-999
843,-273,-747
952,-288,-648
979,-91,-1022
997,-46,-1097
968,-247,-960
897,-242,-886
1030,-216,-1046
1005,-42,-1028
983,-271,-806
868,-452,-825
1075,-50,-962
1069,68,-1085
1030,-148,-997
987,-247,-1013
1190,-97,-1122
1212,87,-1134
1139,-214,-858
1071,-361,-788
1218,-124,-974
1233,115,-1141
1220,-39,-997
1221,-218,-1005
1305,87,-1079
1415,19,-1073
1264,-150,-854
1305,-368,-679
1251,-48,-940
1253,179,-1098
1095,-99,-1091
1057,-97,-958
1054,-62,-1059
1063,163,-1052
1022,-117,-858
1007,-232,-782
1056,93,-903
919,216,-1048
880,103,-960
880,-111,-1015
899,109,-1175
702,197,-1075
741,-5,-1018
610,-23,-856
706,179,-1061
673,325,-1206
741,150,-1128
612,-48,-1032
708,85,-1005
669,372,-1028
620,-46,-1063
447,-9,-987
573,214,-929
423,361,-1095
339,244,-1095
290,124,-995
337,333,-976
251,64,-1186
183,70,-1032
-7,23,-849
46,107,-858
17,224,-1093
40,21,-1024
-173,171,-933
-80,208,-1040
-85,111,-1112
-107,-70,-1036
-224,-163,-854
-204,257,-989
-76,80,-1095
-80,17,-1108
-140,175,-1013
-370,-40,-1077
89,25,-1120
-460,-42,-1114
-821,-210,-923
-470,-54,-800
-935,109,-1145
-972,148,-1042
-1362,119,-1069
-964,-91,-1081
-1163,-142,-1046
-1309,-238,-1079
-1186,-122,-667
-1456,-66,-837
-1329,-283,-997
-1424,-81,-1085
-1098,-3,-921
-1434,0,-1175
-1020,-220,-1083
-1106,-152,-1005
-1056,-146,-972
-1235,-283,-880
-774,-267,-983
-792,-48,-1071
-927,160,-1138
-802,-212,-1089
-603,-265,-1192
-538,-171,-1001
-806,9,-868
-692,-177,-804
-692,-343,-1038
-776,-144,-1130
-780,146,-1016
-915,44,-1079
-720,-372,-1132
-1013,-251,-1024
-931,109,-716
-1216,-78,-765
-989,-292,-936
-1266,-169,-1089
-1122,283,-1024
-1309,134,-1030
-1143,-216,-1196
-1257,-167,-1042
-1284,130,-778
-1290,31,-841
-1151,-150,-1048
-1104,23,-1149
-1102,261,-1085
-1097,181,-1059
-784,-70,-1136
-790,7,-1110
-755,204,-831
-854,-48,-853
-579,-66,-1007
-603,165,-1220
-581,322,-1106
-575,150,-1116
-370,-39,-1120
-421,78,-1118
-386,111,-839
-503,101,-825
-341,-35,-989
-411,60,-1081
-413,318,-1011
-454,247,-1018
-333,68,-1163
-349,-11,-1112
-392,68,-882
-482,169,-755
-324,1,-1007
-386,81,-1106
-365,203,-1056
-454,244,-1036
-267,124,-1149
-322,-9,-1134
-374,81,-870
-351,35,-849
-261,-31,-997
-263,95,-1089
-298,146,-1030
-224,212,-1097
-122,81,-1177
-83,-27,-1169
-138,37,-913
-140,-37,-843
-68,0,-938
-64,121,-1067
-81,101,-1046
-89,5,-1052
-39,103,-1087
-9,85,-1104
-13,-103,-938
-95,-74,-813
-29,-11,-864
-40,54,-1044
-80,-11,-1048
-78,5,-1052
-85,121,-1075
0,29,-1161
-68,-195,-1005
-138,-156,-804
-44,-5,-858
-46,19,-1015
-58,-95,-1075
-134,-29,-1026
-60,117,-1130
1,-39,-1171
-93,-152,-1040
-134,-197,-821
-134,33,-888
-60,31,-1052
-148,-66,-1114
-111,-60,-1075
-134,66,-1067
-39,78,-1120
-70,-167,-1044
-144,-148,-853
-121,7,-843
-58,33,-1009
-89,-46,-1098
-83,-50,-1079
-62,121,-1067
5,111,-1132
11,-144,-1063
-70,-163,-843
-87,35,-784
-11,121,-966
-52,-70,-1102
-81,-17,-1052
-122,138,-1036
0,107,-1093
-50,-87,-1063
-66,-163,-890
-119,46,-790
0,113,-970
-39,-48,-1116
-48,-17,-1095
-80,130,-1054
56,175,-1108
-21,-60,-1126
-13,-173,-890
-136,40,-815
21,150,-972
-66,19,-1130
-44,37,-1057
-99,124,-1056
54,204,-1141
17,-50,-1104
1,-130,-890
-111,56,-774
48,162,-987
19,76,-1120
-15,-17,-1081
-7,181,-1011
136,195,-1085
142,-13,-1122
99,-93,-884
9,5,-829
134,152,-944
113,89,-1089
56,33,-1054
-3,165,-1054
101,201,-1120
97,-9,-1149
46,-62,-911
-39,1,-819
29,183,-892
33,35,-1122
-25,27,-1057
-56,121,-1036
13,255,-1075
7,39,-1139
11,-136,-1001
-101,-39,-829
3,191,-903
-48,83,-1083
-25,-15,-1122
-66,60,-1038
-7,249,-1087
-1,17,-1141
-11,-134,-989
-99,-27,-856
-31,107,-905
-64,74,-1052
-50,-44,-1098
-101,109,-1034
-21,206,-1089
15,5,-1190
-40,-165,-983
-95,-42,-819
-58,152,-858
-13,68,-1079
-66,-93,-1114
-70,54,-1034
-42,204,-1032
17,15,-1136
-54,-154,-1030
-70,-91,-864
-72,128,-870
31,11,-1048
-85,-46,-1063
-29,7,-1065
-44,175,-1095
64,80,-1169
-17,-150,-1040
-37,-128,-817
-74,105,-823
56,27,-1044
-44,-56,-1089
15,-23,-1054
-56,216,-1042
91,107,-1087
29,-179,-1083
-19,-113,-866
-37,44,-835
60,80,-1007
29,-56,-1108
-3,3,-1040
-15,162,-1040
109,87,-1114
52,-107,-1079
37,-165,-870
-68,81,-815
138,101,-960
7,-76,-1120
1,29,-1044
-21,156,-1061
103,158,-1122
29,-124,-1075
44,-177,-866
-89,107,-808
109,163,-1005
-25,-44,-1106
35,-11,-1083
-68,165,-1026
103,150,-1102
-17,-62,-1085
44,-148,-976
-97,46,-847
66,126,-956
-31,3,-1063
1,-11,-1071
-87,201,-1036
76,185,-1147
-9,-66,-1130
11,-128,-892
-103,50,-778
17,148,-948
-33,7,-1106
-35,-35,-1087
-113,210,-1026
42,201,-1091
-25,-39,-1139
3,-97,-936
-105,-7,-835
0,162,-929
-40,46,-1122
-25,-5,-1063
-80,109,-1022
33,212,-1102
-5,-13,-1134
13,-132,-970
-85,13,-847
7,173,-911
-13,40,-1079
-29,-19,-1073
-60,128,-1044
50,230,-1134
5,-17,-1159
33,-195,-929
-91,3,-813
44,162,-946
-13,66,-1077
37,-62,-1089
-68,105,-1026
70,203,-1073
11,5,-1143
19,-154,-1020
-42,-44,-874
0,119,-899
21,39,-1052
-13,-52,-1050
-39,99,-1038
7,191,-1116
68,21,-1175
29,-138,-1009
-64,-70,-823
-9,152,-851
25,44,-1067
-25,-54,-1089
-48,33,-1061
-3,216,-1071
42,80,-1126
21,-173,-1028
-66,-83,-847
-21,101,-872
17,56,-1054
-46,-39,-1081
-25,0,-1042
-37,204,-1065
39,46,-1130
5,-128,-1054
-37,-126,-858
-39,122,-851
0,81,-983
-1,-80,-1118
-68,72,-1040
-37,201,-1091
56,95,-1134
3,-138,-1059
-23,-132,-841
-80,156,-815
81,113,-1028
-56,-56,-1120
-23,13,-1065
-56,167,-1036
91,150,-1120
-11,-101,-1040
-19,-91,-882
-80,64,-854
60,111,-991
-50,-9,-1069
-15,27,-1048
-80,206,-1059
97,130,-1134
7,-111,-1079
11,-109,-882
-64,93,-827
50,140,-974
-19,9,-1104
-31,-40,-1071
-78,232,-1056
101,150,-1089
7,-72,-1104
-9,-109,-886
-58,5,-839
33,171,-958
-21,0,-1116
-9,19,-1046
-80,142,-1044
95,199,-1122
7,-83,-1097
33,-115,-929
-91,52,-837
66,140,-925
-40,-9,-1114
-11,-1,-1065
-64,124,-1030
78,222,-1104
9,-70,-1114
58,-193,-950
-89,19,-823
52,162,-956
-44,19,-1067
-3,-35,-1100
-80,124,-1020
81,191,-1118
-3,-50,-1102
9,-150,-968
-83,-27,-829
17,140,-944
-27,9,-1052
0,-44,-1067
-80,132,-1032
19,226,-1112
39,-40,-1161
23,-201,-956
-60,-29,-835
-21,158,-886
15,11,-1087
-29,-64,-1075
-27,80,-1052
1,183,-1063
44,54,-1145
-9,-165,-985
-54,-66,-843
-35,128,-892
52,50,-1057
-50,-33,-1071
-33,68,-1040
-9,218,-1108
52,3,-1126
21,-156,-1003
-58,-56,-839
-5,162,-849
-3,76,-1057
7,-66,-1134
-52,48,-1030
0,251,-1059
27,40,-1112
25,-156,-1042
-50,-91,-851
-39,160,-880
37,103,-1022
-37,-44,-1098
-27,60,-1030
-27,187,-1067
64,113,-1132
5,-156,-1042
-31,-80,-884
-62,144,-849
50,105,-1028
-29,-60,-1071
-66,85,-1044
-23,206,-1075
70,91,-1139
-1,-103,-1022
-19,-165,-886
-56,140,-835
31,134,-1013
-7,-33,-1104
-9,-15,-1061
-19,249,-1036
117,103,-1120
81,-105,-1085
91,-95,-897
70,66,-849
179,142,-964
189,-21,-1075
232,-15,-1065
191,277,-1059
372,162,-1147
335,-185,-1100
357,-107,-897
302,101,-819
441,179,-964
423,-68,-1110
478,-39,-1083
458,222,-1038
591,220,-1069
568,-109,-1091
610,-240,-913
480,66,-831
587,261,-931
552,-80,-1089
569,-66,-1095
448,242,-1048
593,275,-1073
527,-138,-1097
532,-275,-915
398,113,-804
507,240,-913
431,-31,-1073
448,-165,-1097
294,216,-1018
406,349,-1098
370,-136,-1147
318,-273,-948
185,46,-815
236,267,-923
203,-3,-1145
203,-165,-1098
58,175,-1015
158,265,-1040
150,-50,-1143
124,-228,-974
3,-31,-851
56,273,-888
115,-62,-1106
33,-44,-1050
1,66,-1044
78,306,-1118
107,-31,-1190
87,-218,-974
-29,-44,-827
25,230,-882
74,17,-1098
29,-93,-1114
-40,70,-1046
62,236,-1057
9,48,-1134
119,-199,-1026
-97,-62,-829
54,163,-876
-21,52,-1042
31,-37,-1110
-62,60,-1034
0,277,-1052
35,-5,-1132
0,-156,-1032
-72,-54,-837
-35,191,-843
11,64,-1036
-13,-99,-1095
-72,103,-1030
-11,261,-1087
66,56,-1153
11,-160,-1028
-15,-101,-854
-33,169,-847
107,142,-1052
39,-56,-1112
17,23,-1040
13,279,-1028
142,74,-1136
74,-95,-1048
58,-160,-892
-21,162,-837
162,117,-1005
25,-21,-1048
81,-9,-1063
19,226,-1085
167,177,-1120
122,-169,-1102
52,-121,-853
17,95,-819
113,128,-993
60,-27,-1139
42,-40,-1059
-33,220,-1052
126,152,-1081
60,-109,-1112
31,-130,-894
-64,35,-851
48,140,-940
-5,-5,-1110
-5,5,-1089
-85,181,-1040
107,150,-1108
-23,-91,-1110
35,-150,-905
-99,62,-853
74,128,-942
-66,-40,-1097
-11,11,-1065
-81,124,-1044
80,206,-1134
0,-89,-1098
-11,-152,-913
-132,44,-802
68,89,-968
-44,44,-1089
-15,-5,-1079
-93,99,-1020
33,165,-1081
3,-44,-1104
11,-115,-979
-93,-11,-849
19,126,-931
-42,19,-1046
-13,-17,-1030
-87,146,-1050
17,171,-1106
19,-39,-1173
-35,-115,-944
-56,-31,-802
-25,165,-880
17,-5,-1139
-25,-44,-1073
-48,162,-1059
33,177,-1075
31,-19,-1136
27,-201,-997
-72,-17,-851
-23,165,-868
-64,27,-1102
-80,-21,-1075
-89,80,-1013
-35,222,-1098
-25,7,-1165
44,-130,-976
-35,-78,-839
9,171,-882
29,58,-1046
44,-44,-1104
-3,81,-1056
74,216,-1112
113,19,-1173
101,-144,-983
25,-37,-815
117,136,-888
93,74,-1065
117,-58,-1095
27,101,-1057
109,185,-1057
95,68,-1106
109,-119,-995
23,-87,-899
25,101,-892
33,74,-1005
50,-33,-1013
-3,17,-1052
-35,197,-1081
27,109,-1169
15,-107,-1016
-74,-109,-888
-74,85,-817
0,62,-1026
-50,-33,-1106
-87,0,-1085
-66,226,-1061
-5,105,-1120
-27,-105,-1085
-113,-128,-901
-101,80,-847
-60,111,-981
-50,-25,-1122
-68,-9,-1071
-66,199,-1059
11,121,-1143
-5,-89,-1102
13,-150,-905
-78,74,-819
13,146,-960
-44,-48,-1093
-11,31,-1061
-39,148,-1056
33,154,-1118
23,-99,-1098
-40,-169,-878
-111,122,-794
29,74,-989
-62,15,-1091
-27,-15,-1079
-95,212,-1022
99,162,-1085
33,-58,-1077
58,-156,-927
-72,31,-858
78,148,-968
-31,19,-1061
5,-17,-1059
-95,195,-1040
109,154,-1173
3,-40,-1118
60,-109,-929
-64,7,-817
58,134,-946
5,40,-1077
60,-33,-1089
-54,128,-1040
134,222,-1087
72,-15,-1118
93,-171,-968
-78,-21,-839
35,171,-894
33,37,-1069
3,-19,-1061
-66,74,-1034
42,212,-1120
19,19,-1110
48,-193,-985
-78,-35,-825
37,119,-872
-54,80,-1046
7,-54,-1110
-74,93,-1042
13,214,-1118
-1,17,-1155
-5,-181,-976
-83,-74,-819
-48,162,-897
-5,44,-1050
-21,-50,-1089
-64,46,-1048
11,201,-1097
33,60,-1122
25,-126,-1013
-62,-81,-866
-9,78,-890
5,80,-1042
-1,-29,-1056
-78,80,-1046
9,199,-1083
31,19,-1157
29,-111,-1007
-33,-74,-833
-35,115,-837
17,56,-1018
3,-27,-1081
21,-3,-1046
5,269,-1077
39,83,-1126
56,-128,-1075
-105,-89,-858
-23,81,-866
-27,107,-991
17,-3,-1110
-66,29,-1044
-46,173,-1095
40,162,-1118
42,-126,-1069
-19,-111,-901
-56,111,-829
62,107,-981
-9,-76,-1112
-7,83,-1073
-52,191,-1046
39,148,-1116
-11,-111,-1071
-9,-152,-931
-97,140,-827
62,111,-958
-60,-13,-1067
-37,-11,-1087
-66,218,-1042
66,165,-1095
3,-101,-1106
1,-111,-915
-74,31,-845
33,158,-958
-60,-33,-1057
27,11,-1073
-80,189,-1054
97,163,-1141
39,-68,-1102
39,-162,-929
-95,37,-798
80,171,-929
-33,-33,-1091
-23,-19,-1071
-74,177,-1056
105,136,-1110
-7,-3,-1116
78,-160,-968
-91,-19,-837
74,134,-907
-5,-7,-1059
-21,13,-1044
-97,99,-1061
39,191,-1134
-13,-39,-1095
103,-144,-958
-122,-19,-786
72,134,-882
-54,3,-1075
35,-15,-1132
-121,99,-1026
80,230,-1087
-17,-29,-1114
58,-158,-997
-117,-33,-819
33,160,-901
-35,29,-1071
13,-44,-1093
-93,95,-1028
81,179,-1093
-1,-7,-1134
50,-99,-999
-60,-62,-853
31,130,-888
21,5,-1056
40,-48,-1044
-74,130,-1056
97,175,-1110
1,42,-1179
85,-136,-960
-64,-76,-880
19,185,-862
13,64,-1059
31,-39,-1073
-44,23,-1048
11,281,-1061
50,39,-1132
56,-130,-1032
-95,-91,-866
0,115,-862
-21,72,-985
-7,-17,-1071
-68,31,-1038
-11,230,-1102
37,81,-1145
27,-132,-1067
-78,-76,-866
-21,121,-827
0,91,-1003
25,-72,-1110
-60,68,-1073
9,204,-1069
56,113,-1151
23,-91,-1056
-33,-122,-925
-40,80,-843
33,121,-1001
-33,23,-1067
-19,-21,-1083
-52,169,-1030
78,109,-1083
13,-70,-1093
-5,-122,-913
-109,101,-833
40,76,-979
-85,13,-1044
0,-7,-1093
-107,210,-1056
52,199,-1143
42,-138,-1110
-56,-136,-903
-54,58,-804
9,140,-972
0,-15,-1091
-25,-23,-1089
-60,171,-1038
56,154,-1102
11,-25,-1097
11,-165,-952
-56,15,-841
21,122,-927
0,7,-1091
-52,-3,-1038
-68,169,-1077
78,117,-1126
5,-1,-1130
66,-189,-935
-122,62,-821
83,138,-874
-27,-31,-1093
-13,-9,-1097
-46,113,-1056
37,199,-1067
0,0,-1122
37,-218,-981
-115,-7,-806
68,109,-905
-50,80,-1075
60,-40,-1095
-83,111,-1052
42,191,-1059
33,11,-1139
50,-160,-993
-85,-39,-833
25,150,-872
0,23,-1054
31,-87,-1063
-50,134,-1046
87,206,-1116
31,7,-1139
50,-146,-958
-64,-64,-839
1,142,-866
13,76,-1057
17,-39,-1077
-66,72,-1054
27,199,-1071
11,101,-1134
50,-154,-1040
-87,-80,-872
5,105,-866
-33,68,-991
5,-13,-1063
-50,35,-1059
-7,244,-1112
0,68,-1169
33,-107,-1024
-74,-64,-833
0,58,-853
-44,101,-1009
70,-29,-1104
-50,23,-1071
-1,199,-1069
11,101,-1124
31,-91,-1050
-70,-113,-892
-44,111,-874
21,113,-983
19,-29,-1061
-40,35,-1089
-21,162,-1054
56,134,-1108
42,-111,-1097
-33,-97,-911
-33,101,-825
11,85,-966
-29,-25,-1057
-58,19,-1081
-56,226,-1073
21,138,-1134
31,-103,-1087
-76,-119,-872
-56,76,-819
9,89,-964
-19,-3,-1122
-23,9,-1085
-81,191,-1042
74,134,-1081
44,-78,-1110
46,-115,-942
-56,19,-874
13,138,-936
-3,-46,-1056
-5,40,-1050
-54,162,-1059
78,150,-1159
27,-62,-1102
13,-136,-909
-97,58,-808
25,136,-888
1,-33,-1106
3,15,-1081
-50,101,-1065
33,210,-1085
13,-42,-1108
35,-165,-956
-113,0,-843
21,121,-897
-44,9,-1059
15,-21,-1100
-89,136,-1054
44,187,-1075
-1,19,-1112
60,-203,-989
-68,-1,-833
35,179,-892
9,-11,-1044
-1,-29,-1073
-72,124,-1059
107,187,-1128
33,-9,-1151
37,-130,-962
-107,-31,-827
11,152,-870
-11,-3,-1056
5,-31,-1087
-91,111,-1059
72,187,-1054
-19,1,-1143
105,-132,-983
-97,-29,-866
56,99,-862
-68,35,-1034
50,-13,-1056
-81,37,-1061
33,247,-1128
-11,33,-1155
87,-117,-1028
-93,-70,-825
15,119,-847
-33,64,-1011
42,-42,-1102
-52,35,-1083
23,220,-1069
